aten_name,diopi_fun,args,count
neg.out,diopiNeg,"['self:[numel: 77824, sizes:@[1, 8, 152, 64]@, stride:@[155648, 19456, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 77824, sizes:@[1, 8, 152, 64]@, stride:@[77824, 9728, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",158
neg.out,diopiNeg,"['self:[numel: 622592, sizes:@[1, 64, 152, 64]@, stride:@[1245184, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 622592, sizes:@[1, 64, 152, 64]@, stride:@[622592, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",160
neg.out,diopiNeg,"['self:[numel: 884736, sizes:@[1, 64, 216, 64]@, stride:@[1769472, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 884736, sizes:@[1, 64, 216, 64]@, stride:@[884736, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
neg.out,diopiNeg,"['self:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[221184, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[110592, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",1
neg.out,diopiNeg,"['self:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[221184, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[110592, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
neg.out,diopiNeg,"['self:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[221184, 27648, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 110592, sizes:@[1, 8, 216, 64]@, stride:@[110592, 13824, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",79
neg.out,diopiNeg,"['self:[numel: 884736, sizes:@[1, 64, 216, 64]@, stride:@[1769472, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 884736, sizes:@[1, 64, 216, 64]@, stride:@[884736, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",80
neg.out,diopiNeg,"['self:[numel: 393216, sizes:@[1, 64, 96, 64]@, stride:@[786432, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 393216, sizes:@[1, 64, 96, 64]@, stride:@[393216, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",640
neg.out,diopiNeg,"['self:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[98304, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[49152, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",8
neg.out,diopiNeg,"['self:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[98304, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[49152, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",632
neg.out,diopiNeg,"['self:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[98304, 12288, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 49152, sizes:@[1, 8, 96, 64]@, stride:@[49152, 6144, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",632
neg.out,diopiNeg,"['self:[numel: 393216, sizes:@[1, 64, 96, 64]@, stride:@[786432, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 393216, sizes:@[1, 64, 96, 64]@, stride:@[393216, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",640
neg.out,diopiNeg,"['self:[numel: 688128, sizes:@[1, 64, 168, 64]@, stride:@[1376256, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 688128, sizes:@[1, 64, 168, 64]@, stride:@[688128, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",240
neg.out,diopiNeg,"['self:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[172032, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[86016, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",3
neg.out,diopiNeg,"['self:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[172032, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[86016, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",237
neg.out,diopiNeg,"['self:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[172032, 21504, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 86016, sizes:@[1, 8, 168, 64]@, stride:@[86016, 10752, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",237
neg.out,diopiNeg,"['self:[numel: 688128, sizes:@[1, 64, 168, 64]@, stride:@[1376256, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 688128, sizes:@[1, 64, 168, 64]@, stride:@[688128, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",240
neg.out,diopiNeg,"['self:[numel: 327680, sizes:@[1, 64, 80, 64]@, stride:@[655360, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 327680, sizes:@[1, 64, 80, 64]@, stride:@[327680, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",400
neg.out,diopiNeg,"['self:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[81920, 128, 1024, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[40960, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",5
neg.out,diopiNeg,"['self:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[81920, 128, 1024, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[40960, 64, 512, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",395
neg.out,diopiNeg,"['self:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[81920, 10240, 128, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 40960, sizes:@[1, 8, 80, 64]@, stride:@[40960, 5120, 64, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",395
neg.out,diopiNeg,"['self:[numel: 327680, sizes:@[1, 64, 80, 64]@, stride:@[655360, 128, 8192, 1]@, dtype: c10::Half, memory_format: Contiguous, ] @out:[numel: 327680, sizes:@[1, 64, 80, 64]@, stride:@[327680, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",400
neg.out,diopiNeg,"['self:[numel: 557056, sizes:@[1, 64, 136, 64]@, stride:@[1114112, 128, 8192, 1]@, dtype: c10::Half, requires_grad: true, memory_format: Contiguous, ] @out:[numel: 557056, sizes:@[1, 64, 136, 64]@, stride:@[557056, 64, 4096, 1]@, dtype: c10::Half, memory_format: Contiguous, ] ']",240
