aten_name,diopi_fun,args,count
matmul,diopiMatmul,"['self:[numel: 5120000, sizes: [1, 160, 32000], stride: [5120000, 32000, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 262144000, sizes: [32000, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 704, sizes: [1, 88, 8], stride: [704, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 65536, sizes: [8, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 704, sizes: [1, 88, 8], stride: [704, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 65536, sizes: [8, 8192], stride: [1, 8], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 67108864, sizes: [8192, 8192], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 114688, sizes: [1024, 112], stride: [1, 1024], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 896, sizes: [112, 8], stride: [8, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 8192, sizes: [1024, 8], stride: [8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 67108864, sizes: [8192, 8192], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 163840, sizes: [1, 160, 1024], stride: [163840, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 8388608, sizes: [1024, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 262144000, sizes: [8192, 32000], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 3584000, sizes: [1, 112, 32000], stride: [3584000, 32000, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1280, sizes: [1, 160, 8], stride: [1280, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 8192, sizes: [8, 1024], stride: [1, 8], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 163840, sizes: [1, 160, 1024], stride: [163840, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 139264, sizes: [1024, 136], stride: [1, 1024], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 1088, sizes: [136, 8], stride: [8, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 8192, sizes: [1024, 8], stride: [8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 67108864, sizes: [8192, 8192], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 234881024, sizes: [8192, 28672], stride: [28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 3899392, sizes: [1, 136, 28672], stride: [3899392, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 65536, sizes: [8192, 8], stride: [8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 896, sizes: [1, 112, 8], stride: [896, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 2523136, sizes: [1, 88, 28672], stride: [2523136, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 234881024, sizes: [28672, 8192], stride: [1, 28672], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 495616, sizes: [1, 64, 88, 88], stride: [495616, 7744, 88, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 720896, sizes: [1, 64, 88, 128], stride: [720896, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [1, 64, 88, 128], stride: [720896, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 8388608, sizes: [8192, 1024], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 90112, sizes: [1, 88, 1024], stride: [90112, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 65536, sizes: [8192, 8], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1280, sizes: [1, 160, 8], stride: [1280, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1280, sizes: [8, 160], stride: [1, 8], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 1310720, sizes: [160, 8192], stride: [8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 65536, sizes: [8, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 896, sizes: [1, 112, 8], stride: [896, 8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 65536, sizes: [8, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 720896, sizes: [8192, 88], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 704, sizes: [88, 8], stride: [8, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 65536, sizes: [8192, 8], stride: [8, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 234881024, sizes: [8192, 28672], stride: [1, 8192], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 3899392, sizes: [1, 136, 28672], stride: [3899392, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 67108864, sizes: [8192, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 4587520, sizes: [1, 160, 28672], stride: [4587520, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 234881024, sizes: [28672, 8192], stride: [1, 28672], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
matmul,diopiMatmul,"['self:[numel: 1183744, sizes: [1, 64, 136, 136], stride: [1183744, 18496, 136, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 1114112, sizes: [1, 64, 136, 128], stride: [1114112, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1114112, sizes: [1, 64, 136, 128], stride: [1114112, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",8949
native_dropout,diopiDropout,"['input:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'p:[0.05] ', 'train:[1] ', 'out0:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out1:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: unsigned char, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",641
native_dropout,diopiDropout,"['input:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'p:[0.05] ', 'train:[1] ', 'out0:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out1:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: unsigned char, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",641
native_dropout,diopiDropout,"['input:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'p:[0.05] ', 'train:[1] ', 'out0:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out1:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: unsigned char, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",641
native_dropout,diopiDropout,"['input:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'p:[0.05] ', 'train:[1] ', 'out0:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out1:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: unsigned char, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",641
mul.Scalar_out,diopiMulScalar,"['self:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 917504, sizes: [1, 112, 8192], stride: [917504, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 139264, sizes: [1, 136, 1024], stride: [139264, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 139264, sizes: [1, 136, 1024], stride: [139264, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 90112, sizes: [1, 88, 1024], stride: [90112, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 90112, sizes: [1, 88, 1024], stride: [90112, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 163840, sizes: [1, 160, 1024], stride: [163840, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 163840, sizes: [1, 160, 1024], stride: [163840, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 114688, sizes: [1, 112, 1024], stride: [114688, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 114688, sizes: [1, 112, 1024], stride: [114688, 1024, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 1, sizes: [], stride: [], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[1.34218e+08] ', 'out:[numel: 1, sizes: [], stride: [], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 720896, sizes: [1, 88, 8192], stride: [720896, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
mul.Scalar_out,diopiMulScalar,"['self:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[2] ', 'out:[numel: 1310720, sizes: [1, 160, 8192], stride: [1310720, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1289
index.Tensor_out,diopiIndex,"['self:[numel: 17408, sizes: [136, 128], stride: [128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'indices:[size:1] ']",641
index.Tensor_out,diopiIndex,"['self:[numel: 14336, sizes: [112, 128], stride: [128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'indices:[size:1] ']",641
index.Tensor_out,diopiIndex,"['self:[numel: 20480, sizes: [160, 128], stride: [128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'indices:[size:1] ']",641
index.Tensor_out,diopiIndex,"['self:[numel: 11264, sizes: [88, 128], stride: [128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'indices:[size:1] ']",641
neg.out,diopiNeg,"['self:[numel: 69632, sizes: [1, 8, 136, 64], stride: [139264, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 69632, sizes: [1, 8, 136, 64], stride: [69632, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 57344, sizes: [1, 8, 112, 64], stride: [114688, 14336, 128, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 57344, sizes: [1, 8, 112, 64], stride: [57344, 7168, 64, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 57344, sizes: [1, 8, 112, 64], stride: [114688, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 57344, sizes: [1, 8, 112, 64], stride: [57344, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 45056, sizes: [1, 8, 88, 64], stride: [90112, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 45056, sizes: [1, 8, 88, 64], stride: [45056, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 45056, sizes: [1, 8, 88, 64], stride: [90112, 11264, 128, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 45056, sizes: [1, 8, 88, 64], stride: [45056, 5632, 64, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 458752, sizes: [1, 64, 112, 64], stride: [917504, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 458752, sizes: [1, 64, 112, 64], stride: [458752, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 557056, sizes: [1, 64, 136, 64], stride: [1114112, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 557056, sizes: [1, 64, 136, 64], stride: [557056, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 655360, sizes: [1, 64, 160, 64], stride: [1310720, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 655360, sizes: [1, 64, 160, 64], stride: [655360, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 81920, sizes: [1, 8, 160, 64], stride: [163840, 20480, 128, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 81920, sizes: [1, 8, 160, 64], stride: [81920, 10240, 64, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 81920, sizes: [1, 8, 160, 64], stride: [163840, 128, 1024, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 81920, sizes: [1, 8, 160, 64], stride: [81920, 64, 512, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 69632, sizes: [1, 8, 136, 64], stride: [139264, 17408, 128, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 69632, sizes: [1, 8, 136, 64], stride: [69632, 8704, 64, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
neg.out,diopiNeg,"['self:[numel: 360448, sizes: [1, 64, 88, 64], stride: [720896, 128, 8192, 1], is_view: 1, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 360448, sizes: [1, 64, 88, 64], stride: [360448, 64, 4096, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",1277
_softmax.out,diopiSoftmax,"['self:[numel: 1183744, sizes: [1, 64, 136, 136], stride: [1183744, 18496, 136, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[-1] ', 'half_to_float:[0] ', 'out:[numel: 1183744, sizes: [1, 64, 136, 136], stride: [1183744, 18496, 136, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",321
_softmax.out,diopiSoftmax,"['self:[numel: 802816, sizes: [1, 64, 112, 112], stride: [802816, 12544, 112, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[-1] ', 'half_to_float:[0] ', 'out:[numel: 802816, sizes: [1, 64, 112, 112], stride: [802816, 12544, 112, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",321
_softmax.out,diopiSoftmax,"['self:[numel: 1638400, sizes: [1, 64, 160, 160], stride: [1638400, 25600, 160, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[-1] ', 'half_to_float:[0] ', 'out:[numel: 1638400, sizes: [1, 64, 160, 160], stride: [1638400, 25600, 160, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",321
